"idClienteEprinsa","AñoMes","Identificador","NumLámparasTotal","NumLámparasMercurio","NumLámparasHalogenuros","NumLámparasFluorescentes","NumLámparasSodio","NumLámparasLED","NumLámparasOtros","Tipo","Dirección","Descripción","CoordenadaX","CoordenadaY"
"1009","202406","NDA.ENE.007.1814429","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 67","Puntos de luz - BELMEZ  - idSig: 1814429","306957","4238567"
"1009","202406","NDA.ENE.007.1814524","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814524","299243","4235784"
"1009","202406","NDA.ENE.007.1814123","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 67","Puntos de luz - BELMEZ  - idSig: 1814123","307272","4238130"
"1009","202406","NDA.ENE.007.1814381","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 70","Puntos de luz - BELMEZ  - idSig: 1814381","307185","4238732"
"1009","202406","NDA.ENE.007.1814675","955","0","917","0","0","38","0","Halogenuros","Calle Real {Doña Rama}, 1","Puntos de luz - BELMEZ  - idSig: 1814675","301103","4232767"
"1009","202406","NDA.ENE.007.1814802","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 10","Puntos de luz - BELMEZ  - idSig: 1814802","306883","4237963"
"1009","202406","NDA.ENE.007.1814746","955","0","917","0","0","38","0","Halogenuros","Calle Castillo, 2","Puntos de luz - BELMEZ  - idSig: 1814746","306625","4238532"
"1009","202406","NDA.ENE.007.1814737","955","0","917","0","0","38","0","Halogenuros","Calle José Alcantara, 20","Puntos de luz - BELMEZ  - idSig: 1814737","306946","4238688"
"1009","202406","NDA.ENE.007.1814820","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814820","306755","4237834"
"1009","202406","NDA.ENE.007.1813963","955","0","917","0","0","38","0","Halogenuros","Calle Santa María, 33","Puntos de luz - BELMEZ  - idSig: 1813963","306471","4238367"
"1009","202406","NDA.ENE.007.1813975","955","0","917","0","0","38","0","Halogenuros","Calle Aduana, 17","Puntos de luz - BELMEZ  - idSig: 1813975","306680","4238169"
"1009","202406","NDA.ENE.007.1814672","955","0","917","0","0","38","0","Halogenuros","Calle Real {Doña Rama}, 24","Puntos de luz - BELMEZ  - idSig: 1814672","300961","4232868"
"1009","202406","NDA.ENE.007.1813906","955","0","917","0","0","38","0","Halogenuros","Calle Fuente Obejuna, 34","Puntos de luz - BELMEZ  - idSig: 1813906","307511","4238091"
"1009","202406","NDA.ENE.007.1813958","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813958","306461","4239031"
"1009","202406","NDA.ENE.007.1814388","955","0","917","0","0","38","0","Halogenuros","Calle Torres Quevedo, 17","Puntos de luz - BELMEZ  - idSig: 1814388","307084","4238653"
"1009","202406","NDA.ENE.007.1814703","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Doña Rama}, 1","Puntos de luz - BELMEZ  - idSig: 1814703","301045","4232872"
"1009","202406","NDA.ENE.007.1814301","955","0","917","0","0","38","0","Halogenuros","Calle Lermanda, 2","Puntos de luz - BELMEZ  - idSig: 1814301","307060","4238088"
"1009","202406","NDA.ENE.007.1814038","955","0","917","0","0","38","0","Halogenuros","Calle Río, 38","Puntos de luz - BELMEZ  - idSig: 1814038","306712","4238099"
"1009","202406","NDA.ENE.007.1813947","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813947","306269","4239268"
"1009","202406","NDA.ENE.007.1814379","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 61","Puntos de luz - BELMEZ  - idSig: 1814379","307164","4238694"
"1009","202406","NDA.ENE.007.1814775","955","0","917","0","0","38","0","Halogenuros","Calle Castillo, 34","Puntos de luz - BELMEZ  - idSig: 1814775","306532","4238424"
"1009","202406","NDA.ENE.007.1814652","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 12","Puntos de luz - BELMEZ  - idSig: 1814652","299335","4235636"
"1009","202406","NDA.ENE.007.1814497","955","0","917","0","0","38","0","Halogenuros","Calle San José, 27","Puntos de luz - BELMEZ  - idSig: 1814497","306584","4238120"
"1009","202406","NDA.ENE.007.1814430","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 60","Puntos de luz - BELMEZ  - idSig: 1814430","306968","4238579"
"1009","202406","NDA.ENE.007.1814295","955","0","917","0","0","38","0","Halogenuros","Calle Lermanda, 27","Puntos de luz - BELMEZ  - idSig: 1814295","306942","4237917"
"1009","202406","NDA.ENE.007.1814203","955","0","917","0","0","38","0","Halogenuros","Plaza del Santo, 4","Puntos de luz - BELMEZ  - idSig: 1814203","306804","4238052"
"1009","202406","NDA.ENE.007.1814489","955","0","917","0","0","38","0","Halogenuros","Calle San Gregorio, 6","Puntos de luz - BELMEZ  - idSig: 1814489","306570","4238262"
"1009","202406","NDA.ENE.007.1814547","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814547","301109","4232758"
"1009","202406","NDA.ENE.007.1814686","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez {Doña Rama}, 7","Puntos de luz - BELMEZ  - idSig: 1814686","301044","4232905"
"1009","202406","NDA.ENE.007.1813967","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 19","Puntos de luz - BELMEZ  - idSig: 1813967","306833","4238414"
"1009","202406","NDA.ENE.007.1813999","955","0","917","0","0","38","0","Halogenuros","Calle Tesoro, 4","Puntos de luz - BELMEZ  - idSig: 1813999","306680","4238345"
"1009","202406","NDA.ENE.007.1814483","955","0","917","0","0","38","0","Halogenuros","Calle San Gregorio, 32","Puntos de luz - BELMEZ  - idSig: 1814483","306530","4238149"
"1009","202406","NDA.ENE.007.1814588","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814588","307237","4231781"
"1009","202406","NDA.ENE.007.1814506","955","0","917","0","0","38","0","Halogenuros","Calle Hoyo, 10","Puntos de luz - BELMEZ  - idSig: 1814506","306434","4238175"
"1009","202406","NDA.ENE.007.1814022","955","0","917","0","0","38","0","Halogenuros","Calle Nueva, 26","Puntos de luz - BELMEZ  - idSig: 1814022","306845","4238526"
"1009","202406","NDA.ENE.007.1814610","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814610","307295","4238073"
"1009","202406","NDA.ENE.007.1814286","955","0","917","0","0","38","0","Halogenuros","Calle Bailén, 14","Puntos de luz - BELMEZ  - idSig: 1814286","306930","4238017"
"1009","202406","NDA.ENE.007.1813949","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813949","306304","4239225"
"1009","202406","NDA.ENE.007.1813782","955","0","917","0","0","38","0","Halogenuros","Calle Cruz de la Carrera, 16","Puntos de luz - BELMEZ  - idSig: 1813782","306647","4237867"
"1009","202406","NDA.ENE.007.1814375","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 45","Puntos de luz - BELMEZ  - idSig: 1814375","307124","4238622"
"1009","202406","NDA.ENE.007.1814041","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814041","307815","4238250"
"1009","202406","NDA.ENE.007.1814576","955","0","917","0","0","38","0","Halogenuros","Calle Francisco Pérez, 2","Puntos de luz - BELMEZ  - idSig: 1814576","307235","4231756"
"1009","202406","NDA.ENE.007.1813919","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813919","307426","4238085"
"1009","202406","NDA.ENE.007.1814163","955","0","917","0","0","38","0","Halogenuros","Calle Río, 8","Puntos de luz - BELMEZ  - idSig: 1814163","306779","4238234"
"1009","202406","NDA.ENE.007.1814219","955","0","917","0","0","38","0","Halogenuros","Calle Hilario J Solano, 4","Puntos de luz - BELMEZ  - idSig: 1814219","306842","4238010"
"1009","202406","NDA.ENE.007.1814582","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814582","299615","4235680"
"1009","202406","NDA.ENE.007.1814542","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814542","301127","4232703"
"1009","202406","NDA.ENE.007.1814646","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba {Hoyo}, 34","Puntos de luz - BELMEZ  - idSig: 1814646","299456","4235691"
"1009","202406","NDA.ENE.007.1814762","955","0","917","0","0","38","0","Halogenuros","Calle Santa María, 41","Puntos de luz - BELMEZ  - idSig: 1814762","306433","4238378"
"1009","202406","NDA.ENE.007.1814085","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 26","Puntos de luz - BELMEZ  - idSig: 1814085","307369","4238065"
"1009","202406","NDA.ENE.007.1813972","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 11","Puntos de luz - BELMEZ  - idSig: 1813972","306694","4238248"
"1009","202406","NDA.ENE.007.1814045","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814045","307695","4238227"
"1009","202406","NDA.ENE.007.1813913","955","0","917","0","0","38","0","Halogenuros","Calle Fuente Obejuna, 45","Puntos de luz - BELMEZ  - idSig: 1813913","307434","4238198"
"1009","202406","NDA.ENE.007.1814191","955","0","917","0","0","38","0","Halogenuros","Calle Humilladero, 2","Puntos de luz - BELMEZ  - idSig: 1814191","306784","4238043"
"1009","202406","NDA.ENE.007.1814499","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814499","306554","4238135"
"1009","202406","NDA.ENE.007.1814585","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814585","299055","4235527"
"1009","202406","NDA.ENE.007.1813945","955","0","917","0","0","38","0","Halogenuros","Plaza Iglesia de la Anunciacion, 1","Puntos de luz - BELMEZ  - idSig: 1813945","306726","4238435"
"1009","202406","NDA.ENE.007.1814507","955","0","917","0","0","38","0","Halogenuros","Calle Hoyo, 12","Puntos de luz - BELMEZ  - idSig: 1814507","306421","4238166"
"1009","202406","NDA.ENE.007.1814830","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814830","306742","4237759"
"1009","202406","NDA.ENE.007.1813889","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813889","306775","4237777"
"1009","202406","NDA.ENE.007.1814040","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814040","307844","4238256"
"1009","202406","NDA.ENE.007.1814146","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 5","Puntos de luz - BELMEZ  - idSig: 1814146","306797","4238329"
"1009","202406","NDA.ENE.007.1814245","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 21","Puntos de luz - BELMEZ  - idSig: 1814245","306909","4237795"
"1009","202406","NDA.ENE.007.1814495","955","0","917","0","0","38","0","Halogenuros","Calle Matadero, 10","Puntos de luz - BELMEZ  - idSig: 1814495","306636","4238082"
"1009","202406","NDA.ENE.007.1813899","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813899","306745","4237821"
"1009","202406","NDA.ENE.007.1814380","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 67","Puntos de luz - BELMEZ  - idSig: 1814380","307176","4238715"
"1009","202406","NDA.ENE.007.1814643","955","0","917","0","0","38","0","Halogenuros","Calle Perchel, 5","Puntos de luz - BELMEZ  - idSig: 1814643","299435","4235732"
"1009","202406","NDA.ENE.007.1814513","955","0","917","0","0","38","0","Halogenuros","Calle Hoyo, 44","Puntos de luz - BELMEZ  - idSig: 1814513","306304","4238104"
"1009","202406","NDA.ENE.007.1814321","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 127","Puntos de luz - BELMEZ  - idSig: 1814321","307366","4237920"
"1009","202406","NDA.ENE.007.1814706","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 26","Puntos de luz - BELMEZ  - idSig: 1814706","306642","4238275"
"1009","202406","NDA.ENE.007.1814521","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 10","Puntos de luz - BELMEZ  - idSig: 1814521","299348","4235640"
"1009","202406","NDA.ENE.007.1876826","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1876826","307250","4238825"
"1009","202406","NDA.ENE.007.1813908","955","0","917","0","0","38","0","Halogenuros","Calle Fuente Obejuna, 38","Puntos de luz - BELMEZ  - idSig: 1813908","307503","4238132"
"1009","202406","NDA.ENE.007.1814373","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 45","Puntos de luz - BELMEZ  - idSig: 1814373","307114","4238626"
"1009","202406","NDA.ENE.007.1814581","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814581","299644","4235687"
"1009","202406","NDA.ENE.007.1814127","955","0","917","0","0","38","0","LED","","Puntos de luz - BELMEZ  - idSig: 1814127","307316","4238143"
"1009","202406","NDA.ENE.007.1814468","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814468","306622","4238561"
"1009","202406","NDA.ENE.007.1814767","955","0","917","0","0","38","0","Halogenuros","Calle Tesoro, 11","Puntos de luz - BELMEZ  - idSig: 1814767","306608","4238427"
"1009","202406","NDA.ENE.007.1814803","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 11","Puntos de luz - BELMEZ  - idSig: 1814803","306898","4237956"
"1009","202406","NDA.ENE.007.1814058","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 32","Puntos de luz - BELMEZ  - idSig: 1814058","306673","4238712"
"1009","202406","NDA.ENE.007.1814638","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 18","Puntos de luz - BELMEZ  - idSig: 1814638","299288","4235640"
"1009","202406","NDA.ENE.007.1814283","955","0","917","0","0","38","0","Halogenuros","Calle Calatrava, 28","Puntos de luz - BELMEZ  - idSig: 1814283","307008","4237995"
"1009","202406","NDA.ENE.007.1814748","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 128","Puntos de luz - BELMEZ  - idSig: 1814748","307321","4237937"
"1009","202406","NDA.ENE.007.1814777","955","0","917","0","0","38","0","Halogenuros","Calle Santa María, 60","Puntos de luz - BELMEZ  - idSig: 1814777","306401","4238402"
"1009","202406","NDA.ENE.007.1814433","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 82","Puntos de luz - BELMEZ  - idSig: 1814433","307018","4238645"
"1009","202406","NDA.ENE.007.1814680","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Doña Rama}, 18","Puntos de luz - BELMEZ  - idSig: 1814680","301144","4232823"
"1009","202406","NDA.ENE.007.1813964","955","0","917","0","0","38","0","Halogenuros","Calle Real, 33","Puntos de luz - BELMEZ  - idSig: 1813964","306969","4238273"
"1009","202406","NDA.ENE.007.1814498","955","0","917","0","0","38","0","Halogenuros","Calle San José, 28","Puntos de luz - BELMEZ  - idSig: 1814498","306575","4238126"
"1009","202406","NDA.ENE.007.1814602","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814602","307267","4238023"
"1009","202406","NDA.ENE.007.1814086","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 26","Puntos de luz - BELMEZ  - idSig: 1814086","307349","4238066"
"1009","202406","NDA.ENE.007.1814118","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 72","Puntos de luz - BELMEZ  - idSig: 1814118","307196","4238171"
"1009","202406","NDA.ENE.007.1814007","955","0","917","0","0","38","0","Halogenuros","Calle Coso, 21","Puntos de luz - BELMEZ  - idSig: 1814007","306617","4238479"
"1009","202406","NDA.ENE.007.1814557","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez {Doña Rama}, 38","Puntos de luz - BELMEZ  - idSig: 1814557","300901","4232937"
"1009","202406","NDA.ENE.007.1814679","955","0","917","0","0","38","0","Halogenuros","Calle Real {Doña Rama}, 4","Puntos de luz - BELMEZ  - idSig: 1814679","301026","4232858"
"1009","202406","NDA.ENE.007.1814416","955","0","917","0","0","38","0","Halogenuros","Calle Príncipe, 3","Puntos de luz - BELMEZ  - idSig: 1814416","306977","4238396"
"1009","202406","NDA.ENE.007.1814250","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 24","Puntos de luz - BELMEZ  - idSig: 1814250","306897","4237880"
"1009","202406","NDA.ENE.007.1814362","955","0","917","0","0","38","0","Halogenuros","Calle Cadenas, 4","Puntos de luz - BELMEZ  - idSig: 1814362","307015","4238434"
"1009","202406","NDA.ENE.007.1814490","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 31","Puntos de luz - BELMEZ  - idSig: 1814490","306577","4238282"
"1009","202406","NDA.ENE.007.1814180","955","0","917","0","0","38","0","Halogenuros","Calle Cruz de la Carrera, 16","Puntos de luz - BELMEZ  - idSig: 1814180","306664","4237869"
"1009","202406","NDA.ENE.007.1814217","955","0","917","0","0","38","0","Halogenuros","Calle Hilario J Solano, 5","Puntos de luz - BELMEZ  - idSig: 1814217","306844","4237994"
"1009","202406","NDA.ENE.007.1813916","955","0","917","0","0","38","0","Halogenuros","Calle Fuente Obejuna, 39","Puntos de luz - BELMEZ  - idSig: 1813916","307421","4238138"
"1009","202406","NDA.ENE.007.1814112","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 76","Puntos de luz - BELMEZ  - idSig: 1814112","307105","4238249"
"1009","202406","NDA.ENE.007.1814049","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 70","Puntos de luz - BELMEZ  - idSig: 1814049","306580","4238879"
"1009","202406","NDA.ENE.007.1814764","955","0","917","0","0","38","0","Halogenuros","Calle Hospital, 10","Puntos de luz - BELMEZ  - idSig: 1814764","306553","4238405"
"1009","202406","NDA.ENE.007.1814399","955","0","917","0","0","38","0","Halogenuros","Calle Pozonuevo, 19","Puntos de luz - BELMEZ  - idSig: 1814399","306981","4238499"
"1009","202406","NDA.ENE.007.1814829","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814829","306729","4237766"
"1009","202406","NDA.ENE.007.1814052","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 56","Puntos de luz - BELMEZ  - idSig: 1814052","306617","4238827"
"1009","202406","NDA.ENE.007.1813996","955","0","917","0","0","38","0","Halogenuros","Calle Santa María, 24","Puntos de luz - BELMEZ  - idSig: 1813996","306613","4238373"
"1009","202406","NDA.ENE.007.1814801","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 11","Puntos de luz - BELMEZ  - idSig: 1814801","306894","4237973"
"1009","202406","NDA.ENE.007.1814284","955","0","917","0","0","38","0","Halogenuros","Calle Calatrava, 36","Puntos de luz - BELMEZ  - idSig: 1814284","307042","4237973"
"1009","202406","NDA.ENE.007.1814268","955","0","917","0","0","38","0","Halogenuros","Calle Viriato, 16","Puntos de luz - BELMEZ  - idSig: 1814268","306750","4238129"
"1009","202406","NDA.ENE.007.1814616","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814616","306997","4237696"
"1009","202406","NDA.ENE.007.1814661","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 48","Puntos de luz - BELMEZ  - idSig: 1814661","299124","4235556"
"1009","202406","NDA.ENE.007.1813892","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813892","306706","4237756"
"1009","202406","NDA.ENE.007.1814307","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 72","Puntos de luz - BELMEZ  - idSig: 1814307","307071","4238104"
"1009","202406","NDA.ENE.007.1814594","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814594","307299","4238037"
"1009","202406","NDA.ENE.007.1814106","955","0","917","0","0","38","0","LED","Calle Trajano, 10","Puntos de luz - BELMEZ  - idSig: 1814106","307113","4238278"
"1009","202406","NDA.ENE.007.1814668","955","0","917","0","0","38","0","Halogenuros","Calle Real {Doña Rama}, 37","Puntos de luz - BELMEZ  - idSig: 1814668","300916","4232861"
"1009","202406","NDA.ENE.007.1814642","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 2","Puntos de luz - BELMEZ  - idSig: 1814642","299370","4235648"
"1009","202406","NDA.ENE.007.1814781","955","0","917","0","0","38","0","Halogenuros","Calle San Antonio, 11","Puntos de luz - BELMEZ  - idSig: 1814781","306693","4238254"
"1009","202406","NDA.ENE.007.1814541","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814541","301130","4232691"
"1009","202406","NDA.ENE.007.1814226","955","0","917","0","0","38","0","Halogenuros","Travesía Parque, 5","Puntos de luz - BELMEZ  - idSig: 1814226","306836","4237859"
"1009","202406","NDA.ENE.007.1814099","955","0","917","0","0","38","0","LED","","Puntos de luz - BELMEZ  - idSig: 1814099","307332","4238283"
"1009","202406","NDA.ENE.007.1814460","955","0","917","0","0","38","0","Halogenuros","Calle Arandita, 5","Puntos de luz - BELMEZ  - idSig: 1814460","306763","4238489"
"1009","202406","NDA.ENE.007.1813877","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813877","306405","4238662"
"1009","202406","NDA.ENE.007.1814649","955","0","917","0","0","38","0","Halogenuros","Calle Umbría, 3","Puntos de luz - BELMEZ  - idSig: 1814649","299254","4235671"
"1009","202406","NDA.ENE.007.1814370","955","0","917","0","0","38","0","Halogenuros","Calle Calvario, 35","Puntos de luz - BELMEZ  - idSig: 1814370","307103","4238585"
"1009","202406","NDA.ENE.007.1814162","955","0","917","0","0","38","0","Halogenuros","Calle Río, 4","Puntos de luz - BELMEZ  - idSig: 1814162","306787","4238255"
"1009","202406","NDA.ENE.007.1813873","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813873","306305","4238601"
"1009","202406","NDA.ENE.007.1814251","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814251","306907","4237813"
"1009","202406","NDA.ENE.007.1814122","955","0","917","0","0","38","0","Halogenuros","Calle Bélmez, 0","Puntos de luz - BELMEZ  - idSig: 1814122","307256","4238130"
"1009","202406","NDA.ENE.007.1814546","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814546","301112","4232750"
"1009","202406","NDA.ENE.007.1814609","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814609","307293","4238068"
"1009","202406","NDA.ENE.007.1813904","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813904","307522","4238058"
"1009","202406","NDA.ENE.007.1814487","955","0","917","0","0","38","0","Halogenuros","Calle San Gregorio, 14","Puntos de luz - BELMEZ  - idSig: 1814487","306557","4238225"
"1009","202406","NDA.ENE.007.1814274","955","0","917","0","0","38","0","Halogenuros","Calle Calatrava, 1","Puntos de luz - BELMEZ  - idSig: 1814274","306876","4238084"
"1009","202406","NDA.ENE.007.1814278","955","0","917","0","0","38","0","Halogenuros","Calle Calatrava, 13","Puntos de luz - BELMEZ  - idSig: 1814278","306944","4238041"
"1009","202406","NDA.ENE.007.1814835","955","0","917","0","0","38","0","LED","Calle Peñarroya-Pueblonuevo, 64","Puntos de luz - BELMEZ  - idSig: 1814835","307233","4238287"
"1009","202406","NDA.ENE.007.1903669","955","0","917","0","0","38","0","Halogenuros","Calle Aduana, 44","Puntos de luz - BELMEZ  - idSig: 1903669","306625","4238123"
"1009","202406","NDA.ENE.007.1814799","955","0","917","0","0","38","0","Halogenuros","Avenida de la Universidad, 9","Puntos de luz - BELMEZ  - idSig: 1814799","306890","4237993"
"1009","202406","NDA.ENE.007.1813896","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813896","306755","4237794"
"1009","202406","NDA.ENE.007.1813942","955","0","917","0","0","38","0","Halogenuros","Calle Córdoba, 4","Puntos de luz - BELMEZ  - idSig: 1813942","306786","4238328"
"1009","202406","NDA.ENE.007.1814050","955","0","917","0","0","38","0","Halogenuros","Calle Vinculo, 66","Puntos de luz - BELMEZ  - idSig: 1814050","306593","4238861"
"1009","202406","NDA.ENE.007.1814092","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814092","307537","4238223"
"1009","202406","NDA.ENE.007.1814550","955","0","917","0","0","38","0","Halogenuros","Calle Real {Doña Rama}, 13","Puntos de luz - BELMEZ  - idSig: 1814550","301042","4232831"
"1009","202406","NDA.ENE.007.1813888","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813888","306789","4237804"
"1009","202406","NDA.ENE.007.1814426","955","0","917","0","0","38","0","Halogenuros","Calle Pedroche, 50","Puntos de luz - BELMEZ  - idSig: 1814426","306917","4238513"
"1009","202406","NDA.ENE.007.1814360","955","0","917","0","0","38","0","Halogenuros","Calle Cadenas, 14","Puntos de luz - BELMEZ  - idSig: 1814360","307061","4238433"
"1009","202406","NDA.ENE.007.1814276","955","0","917","0","0","38","0","Halogenuros","Calle Calatrava, 5","Puntos de luz - BELMEZ  - idSig: 1814276","306910","4238063"
"1009","202406","NDA.ENE.007.1814644","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Hoyo}, 20","Puntos de luz - BELMEZ  - idSig: 1814644","299504","4235754"
"1009","202406","NDA.ENE.007.1814169","955","0","917","0","0","38","0","Halogenuros","Calle Río, 22","Puntos de luz - BELMEZ  - idSig: 1814169","306746","4238165"
"1009","202406","NDA.ENE.007.1814391","955","0","917","0","0","38","0","Halogenuros","Calle Torres Quevedo, 1","Puntos de luz - BELMEZ  - idSig: 1814391","307049","4238588"
"1009","202406","NDA.ENE.007.1814221","955","0","917","0","0","38","0","Halogenuros","Calle Parque, 6","Puntos de luz - BELMEZ  - idSig: 1814221","306852","4237982"
"1009","202406","NDA.ENE.007.1814220","955","0","917","0","0","38","0","Halogenuros","Calle Parque, 4","Puntos de luz - BELMEZ  - idSig: 1814220","306859","4238003"
"1009","202406","NDA.ENE.007.1814568","955","0","917","0","0","38","0","Halogenuros","Calle Lagares, 2","Puntos de luz - BELMEZ  - idSig: 1814568","307313","4231697"
"1009","202406","NDA.ENE.007.1814735","955","0","917","0","0","38","0","Halogenuros","Calle José Alcantara, 37","Puntos de luz - BELMEZ  - idSig: 1814735","306988","4238761"
"1009","202406","NDA.ENE.007.1814166","955","0","917","0","0","38","0","Halogenuros","Calle Río, 12","Puntos de luz - BELMEZ  - idSig: 1814166","306766","4238215"
"1009","202406","NDA.ENE.007.1813874","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1813874","306281","4238593"
"1009","202406","NDA.ENE.007.1814698","955","0","917","0","0","38","0","Halogenuros","Calle Nueva {Doña Rama}, 13","Puntos de luz - BELMEZ  - idSig: 1814698","301105","4232838"
"1009","202406","NDA.ENE.007.1814792","955","0","917","0","0","38","0","Halogenuros","Calle Velázquez, 33","Puntos de luz - BELMEZ  - idSig: 1814792","306696","4238555"
"1009","202406","NDA.ENE.007.1814159","955","0","917","0","0","38","0","Halogenuros","Calle Río, 3","Puntos de luz - BELMEZ  - idSig: 1814159","306806","4238286"
"1009","202406","NDA.ENE.007.1814821","955","0","917","0","0","38","0","Halogenuros","","Puntos de luz - BELMEZ  - idSig: 1814821","306776","4237825"
"1009","202406","NDA.ENE.007.1814640","955","0","917","0","0","38","0","Halogenuros","Calle Real {Hoyo}, 29","Puntos de luz - BELMEZ  - idSig: 1814640","299230","4235604"
